의안ID,의안번호,법률안명,소관위원회,제안일,본회의심의결과,대수,상세페이지,제안자,제안자목록링크,법사위처리일,법사위상정일,법사위회부일,소관위처리결과,소관위처리일,소관위상정일,소관위회부일,의결일,소관위원회ID,공동발의자,법사위처리결과,대표발의자
013038,140931,지방자치법중개정법률안,내무위원회,1994-11-21,대안반영폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=013038&ageFrom=14&ageTo=14,황윤기의원등 30인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=013038,,,,대안반영폐기,1994-12-01,1994-11-29,1994-11-25,1994-12-02,9700017,"강우혁,강인섭,권해옥,김기배,김기수,김길홍,김상구,김영광,김영진,김윤환,김해석,남평우,류종수,문정수,박제상,박종웅,박준병,박헌기,박희부,반형식,백남치,서정화,양창식,이영창,임사빈,정순덕,정시채,조진형,함석재",,황윤기
013033,140930,행정서사법개정법률안,내무위원회,1994-11-17,수정가결,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=013033&ageFrom=14&ageTo=14,서정화의원등 22인 외 7인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=013033,1994-12-16,1994-12-16,1994-12-13,수정가결,1994-12-14,1994-11-29,1994-11-25,1994-12-16,9700017,"강재섭,강재섭,김기배,김기배,김길홍,김상구,김영광,김영일,김윤환,남평우,류종수,박명환,박준병,박희부,박희태,반형식,오장섭,이인제,조진형,황윤기",수정가결,서정화
013034,140929,유실물법중개정법률안,내무위원회,1994-11-17,원안가결,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=013034&ageFrom=14&ageTo=14,서정화의원등 19인 외 7인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=013034,1994-12-17,1994-12-16,1994-12-13,원안가결,1994-12-13,1994-11-29,1994-11-25,1994-12-17,9700017,"강재섭,김기배,김길홍,김상구,김영광,김영일,김윤환,남평우,류종수,박명환,박준병,박희부,박희태,반형식,오장섭,이인제,조진형,황윤기",수정가결,서정화
013032,140928,문화예술진흥법개정법률안,문화체육공보위원회,1994-11-17,수정가결,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=013032&ageFrom=14&ageTo=14,강용식의원 외 24인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=013032,1994-12-16,1994-12-16,1994-12-14,수정가결,1994-12-13,1994-12-13,1994-11-25,1994-12-16,9700023,,수정가결,강용식
013035,140927,정기간행물의등록등에관한법률중개정법률안,문화체육공보위원회,1994-11-17,대안반영폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=013035&ageFrom=14&ageTo=14,강인섭의원 외 24인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=013035,,,,대안반영폐기,1995-12-07,1994-12-13,1994-11-25,1995-12-18,9700023,,,강인섭
013014,140905,국가를당사자로하는소송에관한법률중개정법률안,법제사법위원회,1994-11-09,원안가결,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=013014&ageFrom=14&ageTo=14,백남치의원등 4인 외 24인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=013014,1994-12-14,1994-12-13,,원안가결,1994-12-14,1994-12-13,1994-11-25,1994-12-17,9700006,"이인제,함석재,현경대",원안가결,백남치
013009,140904,법률구조법중개정법률안,법제사법위원회,1994-11-09,수정가결,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=013009&ageFrom=14&ageTo=14,백남치의원등 4인 외 24인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=013009,1994-12-14,1994-12-13,,수정가결,1994-12-14,1994-12-13,1994-11-25,1994-12-17,9700006,"이인제,함석재,현경대",수정가결,백남치
013011,140903,공익법무관에관한법률안,법제사법위원회,1994-11-09,수정가결,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=013011&ageFrom=14&ageTo=14,백남치의원등 4인 외 24인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=013011,1994-12-14,1994-12-13,,수정가결,1994-12-14,1994-12-13,1994-11-25,1994-12-17,9700006,"이인제,함석재,현경대",수정가결,백남치
013010,140902,발전소주변지역지원에관한법률중개정법률안,상공자원위원회,1994-11-09,수정가결,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=013010&ageFrom=14&ageTo=14,박우병의원등 17인 외 14인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=013010,1994-12-14,1994-12-14,1994-12-13,수정가결,1994-12-13,1994-12-07,1994-11-25,1994-12-15,9700034,"강삼재,금진호,김종하,김채겸,나오연,노인환,류승규,박제상,이긍규,이상득,이웅희,이재환,이택석,허삼수,허화평,황윤기",수정가결,박우병
012984,140880,소하천정비법안,내무위원회,1994-11-04,원안가결,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012984&ageFrom=14&ageTo=14,황윤기의원등 24인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012984,1994-12-16,1994-12-16,1994-12-13,원안가결,1994-12-13,1994-11-29,1994-11-25,1994-12-16,9700017,"권해옥,김기배,김기배,김길홍,김상구,김영광,김한규,남평우,류종수,문정수,박준병,박희부,반형식,백남치,양창식,이영창,이재환,정순덕,정시채,조진형,차수명,최운지,현경대",수정가결,황윤기
012983,140879,기부금품모집금지법개정법률안,내무위원회,1994-11-04,원안가결,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012983&ageFrom=14&ageTo=14,남평우의원등 3인 외 21인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012983,1995-12-18,1995-12-18,1995-12-13,원안가결,1995-12-13,1994-11-29,1994-11-25,1995-12-18,9700017,"백남치,황윤기",수정가결,남평우
012978,140878,교통세법중개정법률안,재정경제위원회,1994-11-04,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012978&ageFrom=14&ageTo=14,김병오의원등 13인 외 86인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012978,,,,,,,1994-11-25,1996-05-29,9700009,"김원길,김원웅,박은태,박일,박정훈,박태영,이경재,이동근,이철,이철,장재식,최두환",,김병오
012982,140877,조세감면규제법중개정법률안,재정경제위원회,1994-11-04,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012982&ageFrom=14&ageTo=14,김병오의원등 13인 외 86인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012982,,,,,,,1994-11-25,1996-05-29,9700009,"김원길,김원웅,박은태,박일,박정훈,박태영,이경재,이동근,이철,이철,장재식,최두환",,김병오
012986,140876,소득세법중개정법률안,재정경제위원회,1994-11-04,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012986&ageFrom=14&ageTo=14,김병오의원등 13인 외 86인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012986,,,,,,,1994-11-25,1996-05-29,9700009,"김원길,김원웅,박은태,박일,박정훈,박태영,이경재,이동근,이철,이철,장재식,최두환",,김병오
012980,140875,법인세법중개정법률안,재정경제위원회,1994-11-04,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012980&ageFrom=14&ageTo=14,김병오의원등 13인 외 86인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012980,,,,,,,1994-11-25,1996-05-29,9700009,"김원길,김원웅,박은태,박일,박정훈,박태영,이경재,이동근,이철,이철,장재식,최두환",,김병오
012981,140874,특별소비세법중개정법률안,재정경제위원회,1994-11-04,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012981&ageFrom=14&ageTo=14,김병오의원등 13인 외 86인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012981,,,,,,,1994-11-25,1996-05-29,9700009,"김원길,김원웅,박은태,박일,박정훈,박태영,이경재,이동근,이철,이철,장재식,최두환",,김병오
012979,140873,부가가치세법중개정법률안,재정경제위원회,1994-11-04,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012979&ageFrom=14&ageTo=14,김병오의원등 13인 외 86인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012979,,,,,,,1994-11-25,1996-05-29,9700009,"김원길,김원웅,박은태,박일,박정훈,박태영,이경재,이동근,이철,이철,장재식,최두환",,김병오
012977,140872,상속세법중개정법률안,재정경제위원회,1994-11-04,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012977&ageFrom=14&ageTo=14,김병오의원등 13인 외 86인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012977,,,,,,,1994-11-25,1996-05-29,9700009,"김원길,김원웅,박은태,박일,박정훈,박태영,이경재,이동근,이철,이철,장재식,최두환",,김병오
012946,140841,국가유공자예우등에관한법률중개정법률안,보건사회위원회,1994-10-29,폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012946&ageFrom=14&ageTo=14,김원웅의원등 5인 외 20인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012946,1994-12-16,1994-12-16,,폐기,1994-12-14,1994-12-09,1994-11-01,1994-12-16,9700042,"구천서,김호일,양문희,제정구",수정가결,김원웅
012945,140840,독립유공자예우에관한법률안,보건사회위원회,1994-10-29,대안반영폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012945&ageFrom=14&ageTo=14,김원웅의원등 5인 외 20인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012945,,,,대안반영폐기,1994-12-14,1994-12-09,1994-11-01,1994-12-16,9700042,"구천서,김호일,양문희,제정구",,김원웅
012904,140799,예산부정방지에관한특별법안,법제사법위원회,1994-10-26,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012904&ageFrom=14&ageTo=14,이기택의원등 23인 외 76인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012904,,,,,,,1994-10-27,1996-05-29,9700006,"강수림,강철선,권노갑,김덕규,김병오,김원기,김원길,김원웅,류준상,문희상,박상천,박상천,신기하,신순범,이부영,장기욱,장석화,정기호,조세형,조순형,조홍규,한광옥",,이기택
012845,140740,농수산물유통및가격안정에관한법률중개정법률안,농림수산위원회,1994-09-17,대안반영폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012845&ageFrom=14&ageTo=14,김영진의원등 14인 외 88인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012845,,,,대안반영폐기,1994-10-27,1994-09-23,1994-09-17,1994-10-28,9700028,"김병오,김인곤,김장곤,김태식,박상천,박상천,이규택,이길재,이희천,최욱철",,김영진
012800,140694,주민투표법안,내무위원회,1994-07-11,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012800&ageFrom=14&ageTo=14,황윤기의원등 4인 외 27인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012800,,,,,,,1994-07-12,1996-05-29,9700017,"김기배,김기배,백남치",,황윤기
012798,140693,전염병예방법중개정법률안,보건사회위원회,1994-07-09,폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012798&ageFrom=14&ageTo=14,박상천의원등 8인 외 91인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012798,,,,폐기,1994-07-12,1994-07-11,1994-07-11,1994-07-14,9700042,"강수림,강희찬,김병오,신계륜,양문희,한광옥",,박상천
012792,140687,기금관리기본법중개정법률안,행정위원회,1994-07-07,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012792&ageFrom=14&ageTo=14,김인곤의원등 17인 외 84인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012792,,,,,,,1995-03-03,1996-05-29,9700007,"김병오,김영진,김영진,김영진,김영진,김장곤,김충조,김태식,박상천,박상천,이규택,이길재,이희천,최락도,최욱철,한화갑",,김인곤
012790,140686,농어업재해대책법중개정법률안,농림수산위원회,1994-07-06,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012790&ageFrom=14&ageTo=14,김인곤의원등 15인 외 86인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012790,,,,,,,1994-07-08,1996-05-29,9700028,"김병오,김영진,김영진,김영진,김영진,김장곤,김태식,박상천,박상천,이규택,이길재,이희천,최락도,최욱철",,김인곤
012789,140685,주민투표법안,내무위원회,1994-07-06,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012789&ageFrom=14&ageTo=14,조세형의원등 15인 외 83인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012789,,,,,,,1994-07-08,1996-05-29,9700017,"권노갑,김병오,김옥두,김종완,김충조,류인태,박상천,박상천,박실,이영권,이장희,장영달,정균환,한화갑",,조세형
012774,140668,금융선물거래법안,재정경제위원회,1994-06-27,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012774&ageFrom=14&ageTo=14,김원길의원등 11인 외 85인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012774,,,,,,,1994-06-28,1996-05-29,9700009,"김병오,김태식,류준상,박은태,박일,박태영,이동근,장재식,최두환,홍영기",,김원길
012766,140660,전염병예방법중개정법률안,보건사회위원회,1994-06-25,대안반영폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012766&ageFrom=14&ageTo=14,강우혁의원 외 21인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012766,1994-07-14,1994-07-14,,대안반영폐기,1994-07-12,1994-07-11,1994-06-27,1994-07-14,9700042,,수정가결,강우혁
012759,140648,시체해부보존법개정법률안,보건사회위원회,1994-06-23,수정가결,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012759&ageFrom=14&ageTo=14,주양자의원 외 19인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012759,1994-12-16,1994-12-16,1994-12-14,수정가결,1994-12-14,1994-07-11,1994-06-24,1994-12-16,9700042,,수정가결,주양자
012716,140611,근로자의날제정에관한법률중개정법률안,노동위원회,1994-02-23,원안가결,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012716&ageFrom=14&ageTo=14,최상용의원등 9인 외 12인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012716,1994-02-28,1994-02-28,1994-02-25,원안가결,1994-02-25,1994-02-25,1994-02-24,1994-03-03,9700039,"구천서,김중위,박근호,박제상,이종근,이현수,이호정,황인성",원안가결,최상용
012713,140609,발명진흥법안,상공자원위원회,1994-02-16,수정가결,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012713&ageFrom=14&ageTo=14,김기배의원등 6인 외 167인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012713,1994-03-02,1994-03-02,1994-02-28,수정가결,1994-02-28,1994-02-25,1994-02-19,1994-03-03,9700034,"김채겸,노인환,이상득,이택석",수정가결,김기배
012698,140591,기독교재산관리법안,문화체육공보위원회,1994-02-14,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012698&ageFrom=14&ageTo=14,임춘원의원등 3인 외 25인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012698,,,,,,,1994-02-15,1996-05-29,9700023,"이호정,장석화",,임춘원
012697,140589,나환자정착촌재정비특별법안,건설교통위원회,1994-02-14,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012697&ageFrom=14&ageTo=14,임사빈의원등 10인 외 12인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012697,,,,,,,1994-02-16,1996-05-29,9700043,"강우혁,신경식,안찬희,이긍규,이상득,이성호,이웅희,이택석,조진형",,임사빈
012681,140583,도서관및독서진흥법안,문화체육공보위원회,1993-12-17,수정가결,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012681&ageFrom=14&ageTo=14,강인섭의원 외 20인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012681,1994-03-02,1994-03-02,1994-02-28,수정가결,1994-02-28,1994-02-25,1993-12-22,1994-03-03,9700023,,수정가결,강인섭
012672,140581,민족정통성회복특별법안,법제사법위원회,1993-12-17,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012672&ageFrom=14&ageTo=14,장기욱의원등 5인 외 167인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012672,,,,,,,1993-12-18,1996-05-29,9700006,"구천서,김원웅,김호일,제정구",,장기욱
012645,140540,공직선거법안,정치관계법심의특별위원회,1993-11-25,대안반영폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012645&ageFrom=14&ageTo=14,조세형의원등 8인 외 89인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012645,,,,대안반영폐기,1994-03-04,,1994-02-28,1994-03-04,9700154,"강수림,김병오,박상천,박상천,박실,정균환,홍사덕",,조세형
012644,140539,특별검사의임명과직무등에관한법률안,법제사법위원회,1993-11-25,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012644&ageFrom=14&ageTo=14,이원형의원등 8인 외 89인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012644,,,,,,,1993-11-25,1996-05-29,9700006,"강수림,강철선,김병오,박상천,박상천,정기호,허경만",,이원형
012643,140538,민주평화통일자문회의법폐지법률안,통일외무위원회,1993-11-24,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012643&ageFrom=14&ageTo=14,김병오의원등 2인 외 94인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012643,,,,,,,1993-11-24,1996-05-29,9700015,남궁진,,김병오
012640,140537,국민의료보험법안,보건복지위원회,1993-11-22,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012640&ageFrom=14&ageTo=14,양문희의원등 5인 외 91인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012640,,,,,,,1993-11-23,1996-05-29,9700041,"김병오,김상현,이해찬,장기욱",,양문희
012641,140536,교통정책위원회법안,건설교통위원회,1993-11-22,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012641&ageFrom=14&ageTo=14,정상용의원등 7인 외 89인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012641,,,,,,,1993-11-23,1996-05-29,9700043,"김명규,김영배,이윤수,정균환,한화갑,황의성",,정상용
012639,140535,중소기업협동조합법중개정법률안,통상산업위원회,1993-11-22,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012639&ageFrom=14&ageTo=14,류인학의원등 9인 외 87인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012639,,,,,,,1993-11-23,1996-05-29,9700031,"강희찬,김원기,박광태,박정훈,신기하,안동선,이경재,최두환",,류인학
012642,140534,한국은행법중개정법률안,재정경제위원회,1993-11-22,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012642&ageFrom=14&ageTo=14,최두환의원등 11인 외 85인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012642,,,,,,,1993-11-23,1996-05-29,9700009,"김원길,김태식,류인학,류준상,박은태,박일,박태영,이동근,장재식,홍영기",,최두환
012638,140533,은행법중개정법률안,재정경제위원회,1993-11-22,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012638&ageFrom=14&ageTo=14,최두환의원등 11인 외 85인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012638,,,,,,,1993-11-23,1996-05-29,9700009,"김원길,김태식,류인학,류준상,박은태,박일,박태영,이동근,장재식,홍영기",,최두환
012624,140522,특별소비세법중개정법률안,재무위원회,1993-11-15,대안반영폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012624&ageFrom=14&ageTo=14,장재식의원등 11인 외 85인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012624,,,,대안반영폐기,1993-12-02,1993-11-17,1993-11-16,1993-12-07,9700011,"김병오,김원길,김태식,류준상,박은태,박일,박태영,이동근,최두환,홍영기",,장재식
012627,140521,공직자선거및선거부정방지법안,정치관계법심의특별위원회,1993-11-15,대안반영폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012627&ageFrom=14&ageTo=14,신상식의원등 25인 외 150인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012627,,,,대안반영폐기,1994-03-04,,1993-11-16,1994-03-04,9700154,"강삼재,강신옥,강용식,강인섭,김영일,김영진,김영진,김영진,김영진,김형오,남재두,류흥수,문정수,박범진,박헌기,박희부,박희태,백남치,성무용,송천영,양창식,최재욱,하순봉,황윤기",,신상식
012626,140520,정치자금에관한법률중개정법률안,정치관계법심의특별위원회,1993-11-15,대안반영폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012626&ageFrom=14&ageTo=14,신상식의원등 25인 외 150인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012626,,,,대안반영폐기,1994-03-04,,1994-02-28,1994-03-04,9700154,"강삼재,강신옥,강용식,강인섭,김영일,김영진,김영진,김영진,김영진,김형오,남재두,류흥수,문정수,박범진,박헌기,박희부,박희태,백남치,성무용,송천영,양창식,최재욱,하순봉,황윤기",,신상식
012625,140519,정당법중개정법률안,정치관계법심의특별위원회,1993-11-15,대안반영폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012625&ageFrom=14&ageTo=14,신상식의원등 25인 외 150인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012625,,,,대안반영폐기,1993-12-01,1993-11-26,1993-11-16,1993-12-01,9700154,"강삼재,강신옥,강용식,강인섭,김영일,김영진,김영진,김영진,김영진,김형오,남재두,류흥수,문정수,박범진,박헌기,박희부,박희태,백남치,성무용,송천영,양창식,최재욱,하순봉,황윤기",,신상식
012623,140518,사립학교법중개정법률안,교육위원회,1993-11-15,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012623&ageFrom=14&ageTo=14,박석무의원등 4인 외 92인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012623,,,,,,,1993-11-16,1996-05-29,9700021,"김원웅,장영달,홍기훈",,박석무
012620,140517,부가가치세법중개정법률안,재무위원회,1993-11-13,폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012620&ageFrom=14&ageTo=14,장재식의원등 11인 외 85인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012620,,,,폐기,1993-12-02,1993-11-17,1993-11-15,1993-12-07,9700011,"김병오,김원길,김태식,류준상,박은태,박일,박태영,이동근,최두환,홍영기",,장재식
012621,140516,소득세법중개정법률안,재무위원회,1993-11-13,대안반영폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012621&ageFrom=14&ageTo=14,장재식의원등 11인 외 85인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012621,,,,대안반영폐기,1993-12-02,1993-11-17,1993-11-15,1993-12-07,9700011,"김병오,김원길,김태식,류준상,박은태,박일,박태영,이동근,최두환,홍영기",,장재식
012617,140515,상속세법중개정법률안,재무위원회,1993-11-13,대안반영폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012617&ageFrom=14&ageTo=14,장재식의원등 11인 외 85인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012617,,,,대안반영폐기,1993-12-02,1993-11-17,1993-11-15,1993-12-07,9700011,"김병오,김원길,김태식,류준상,박은태,박일,박태영,이동근,최두환,홍영기",,장재식
012619,140514,법인세법중개정법률안,재무위원회,1993-11-13,폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012619&ageFrom=14&ageTo=14,장재식의원등 11인 외 85인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012619,,,,폐기,1993-12-02,,1993-11-15,1993-12-07,9700011,"김병오,김원길,김태식,류준상,박은태,박일,박태영,이동근,최두환,홍영기",,장재식
012622,140513,지역균형발전을위한지방중소기업육성특별조치법안,상공자원위원회,1993-11-13,폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012622&ageFrom=14&ageTo=14,박광태의원 외 28인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012622,,,,폐기,1993-12-15,,1993-11-15,1993-12-16,9700034,,,박광태
012618,140512,중소기업근로자복지진흥법안,노동위원회,1993-11-13,원안가결,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012618&ageFrom=14&ageTo=14,최상용의원 외 19인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012618,1993-12-01,1993-12-01,1993-11-30,원안가결,1993-11-30,1993-11-25,1993-11-15,1993-12-01,9700039,,수정가결,최상용
012615,140510,지역균형개발및지방중소기업육성에관한법률안,건설위원회,1993-11-12,수정가결,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012615&ageFrom=14&ageTo=14,최재욱의원등 2인 외 28인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012615,1993-12-16,1993-12-16,1993-12-14,수정가결,1993-12-14,1993-12-09,1993-11-15,1993-12-17,9700044,이택석,수정가결,최재욱
012611,140507,거창사건관련자의명예회복에관한특별조치법안,내무위원회,1993-11-11,수정가결,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012611&ageFrom=14&ageTo=14,이강두의원 외 20인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012611,1995-12-18,1995-12-18,1995-12-18,수정가결,1995-12-18,1995-11-30,1993-11-13,1995-12-18,9700017,,원안가결,이강두
012607,140502,금융실명거래에관한법률안,재정경제위원회,1993-11-10,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012607&ageFrom=14&ageTo=14,류준상의원등 9인 외 87인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012607,,,,,,,1993-11-11,1996-05-29,9700009,"김병오,김원길,김태식,박일,이경재,장재식,최두환,홍영기",,류준상
012606,140501,도·소매업진흥법중개정법률안,통상산업위원회,1993-11-06,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012606&ageFrom=14&ageTo=14,정대철의원등 2인 외 94인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012606,,,,,,,1993-11-08,1996-05-29,9700031,박정훈,,정대철
012605,140500,응급의료에관한법률안,보건사회위원회,1993-11-05,수정가결,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012605&ageFrom=14&ageTo=14,주양자의원 외 20인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012605,1993-12-15,1993-12-01,1993-11-26,수정가결,1993-11-25,1993-11-23,1993-11-08,1993-12-16,9700042,,수정가결,주양자
012604,140499,농어촌정비법안,농림수산위원회,1993-11-05,수정가결,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012604&ageFrom=14&ageTo=14,권해옥의원등 2인 외 19인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012604,1994-12-02,1994-12-02,1994-12-01,수정가결,1994-12-01,1994-08-11,1993-11-08,1994-12-02,9700028,황윤기,수정가결,권해옥
