의안ID,의안번호,법률안명,소관위원회,제안일,본회의심의결과,대수,상세페이지,제안자,제안자목록링크,법사위처리일,법사위상정일,법사위회부일,소관위처리결과,소관위처리일,소관위상정일,소관위회부일,의결일,소관위원회ID,공동발의자,법사위처리결과,대표발의자
012603,140498,부정수표단속법중개정법률안,법제사법위원회,1993-11-05,수정가결,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012603&ageFrom=14&ageTo=14,함석재의원 외 20인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012603,1993-11-16,1993-11-15,,수정가결,1993-11-16,1993-11-15,1993-11-08,1993-11-18,9700006,,수정가결,함석재
012602,140497,부동산소유권이전등기등에관한특별조치법중개정법률안,법제사법위원회,1993-11-05,원안가결,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012602&ageFrom=14&ageTo=14,박헌기의원등 2인 외 19인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012602,1993-11-16,1993-11-15,,원안가결,1993-11-16,1993-11-15,1993-11-08,1993-11-18,9700006,김기도,원안가결,박헌기
012601,140496,예산회계에관한특례법폐지법률안,재정경제위원회,1993-11-05,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012601&ageFrom=14&ageTo=14,손세일의원등 8인 외 89인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012601,,,,,,,1995-03-03,1996-05-29,9700009,"김덕규,신진욱,이기택,이철,이철,조세형,조홍규",,손세일
012600,140495,종합유선방송법중개정법률안,문화체육공보위원회,1993-11-04,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012600&ageFrom=14&ageTo=14,박계동의원등 5인 외 91인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012600,,,,,,,1993-11-05,1996-05-29,9700023,"국종남,박지원,임채정,채영석",,박계동
012580,140469,새마을운동조직육성법폐지법률안,내무위원회,1993-10-28,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012580&ageFrom=14&ageTo=14,박상천의원등 9인 외 88인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012580,,,,,,,1993-10-30,1996-05-29,9700017,"김옥두,김종완,김충조,류인태,문희상,이장희,이협",,박상천
012574,140468,바르게살기운동조직육성법폐지법률안,내무위원회,1993-10-28,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012574&ageFrom=14&ageTo=14,박상천의원등 9인 외 88인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012574,,,,,,,1993-10-30,1996-05-29,9700017,"김옥두,김종완,김충조,류인태,문희상,이장희,이협",,박상천
012573,140467,한국자유총연맹육성에관한법률폐지법률안,문화체육공보위원회,1993-10-28,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012573&ageFrom=14&ageTo=14,박계동의원등 5인 외 91인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012573,,,,,,,1993-10-30,1996-05-29,9700023,"국종남,박지원,임채정,채영석",,박계동
012489,140385,약사법중개정법률안,보건복지위원회,1993-09-25,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012489&ageFrom=14&ageTo=14,문창모의원 외 85인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012489,,,,,,,1993-10-06,1996-05-29,9700041,,,문창모
012490,140384,의료보험법중개정법률안,보건사회위원회,1993-09-25,폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012490&ageFrom=14&ageTo=14,문창모의원 외 85인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012490,,,,폐기,1993-12-13,1993-11-13,1993-10-06,1993-12-16,9700042,,,문창모
012442,140334,정치자금에관한법률중개정법률안,정치관계법심의특별위원회,1993-09-16,대안반영폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012442&ageFrom=14&ageTo=14,박상천의원등 9인 외 88인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012442,,,,대안반영폐기,1994-03-04,,1994-02-28,1994-03-04,9700154,"강수림,강철선,김병오,김충조,양문희,임채정,장기욱",,박상천
012443,140333,정당법중개정법률안,정치관계법심의특별위원회,1993-09-16,대안반영폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012443&ageFrom=14&ageTo=14,조세형의원등 9인 외 88인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012443,,,,대안반영폐기,1993-12-01,1993-11-26,1993-09-17,1993-12-01,9700154,"김병오,류인태,박상천,박상천,이협,정균환,정기호,홍사덕",,조세형
012395,140290,부동산소유권이전등기등에관한특별조치법중개정법률안,법제사법위원회,1993-08-03,철회,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012395&ageFrom=14&ageTo=14,김기도의원등 2인 외 20인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012395,,,,,,,1993-08-03,1993-09-14,9700006,배명국,,김기도
012391,140286,통신비밀보호법안,정치관계법심의특별위원회,1993-07-07,대안반영폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012391&ageFrom=14&ageTo=14,박희태의원등 6인 외 16인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012391,,,,대안반영폐기,1993-12-01,,1993-07-08,1993-12-01,9700154,"강신옥,김영일,남재두,신상식,양창식",,박희태
012375,140282,국회법중개정법률안,국회운영위원회,1993-07-03,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012375&ageFrom=14&ageTo=14,정장현의원 외 57인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012375,,,,,,,1993-07-05,1996-05-29,9700005,,,정장현
012364,140260,민주질서보호법안,법제사법위원회,1993-05-20,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012364&ageFrom=14&ageTo=14,박상천의원등 9인 외 86인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012364,,,,,,,1994-01-14,1996-05-29,9700006,"강수림,강철선,박실,오탄,이원형,정기호,조순승",,박상천
012363,140258,금융실명거래에관한법률중개정법률안,재무위원회,1993-05-20,철회,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012363&ageFrom=14&ageTo=14,김원길의원등 11인 외 84인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012363,,,,철회,,,1993-05-29,1993-11-11,9700011,"김병오,김태식,류준상,박상천,박상천,박일,장재식,최두환,홍사덕,홍영기",,김원길
012358,140253,형의실효등에관한법률중개정법률안,법제사법위원회,1993-05-19,대안반영폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012358&ageFrom=14&ageTo=14,이원형의원등 6인 외 89인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012358,,,,대안반영폐기,1993-07-09,1993-07-07,1993-05-20,1993-07-13,9700006,"강수림,강철선,박상천,박상천,정기호",,이원형
012353,140248,기업활동촉진에관한특별조치법안,상공자원위원회,1993-05-14,대안반영폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012353&ageFrom=14&ageTo=14,조세형의원등 13인 외 84인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012353,,,,대안반영폐기,1993-05-15,,1993-05-14,1993-05-18,9700034,"김영진,김영진,김영진,김영진,김장곤,류인태,류인학,박정훈,원혜영,이해찬,장기욱,장석화",,조세형
012351,140247,장애인교육에관한기본법안,교육위원회,1993-05-13,대안반영폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012351&ageFrom=14&ageTo=14,박석무의원등 4인 외 90인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012351,,,,대안반영폐기,1993-12-14,,1993-05-18,1993-12-17,9700021,"김원웅,장영달,홍기훈",,박석무
012352,140246,해직교원의복직과보상에관한특별조치법안,교육위원회,1993-05-13,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012352&ageFrom=14&ageTo=14,박석무의원등 4인 외 90인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012352,,,,,,,1993-05-18,1996-05-29,9700021,"김원웅,장영달,홍기훈",,박석무
012349,140245,통신비밀보호법안,정치관계법심의특별위원회,1993-05-12,대안반영폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012349&ageFrom=14&ageTo=14,박상천의원등 9인 외 87인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012349,,,,대안반영폐기,1993-12-01,,1993-06-21,1993-12-01,9700154,"강창성,류인태,이원형,정균환,정상용,최두환,홍사덕",,박상천
012350,140244,국가안전기획부법개정법률안,정치관계법심의특별위원회,1993-05-12,대안반영폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012350&ageFrom=14&ageTo=14,정대철의원등 10인 외 86인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012350,,,,대안반영폐기,1993-12-07,,1993-05-14,1993-12-07,9700154,"강수림,강창성,박상천,박상천,이영권,임복진,임복진,조순승,최두환",,정대철
012348,140243,국가안전보장회의법개정법률안,국방위원회,1993-05-12,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012348&ageFrom=14&ageTo=14,권노갑의원등 9인 외 88인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012348,,,,,,,1994-01-14,1996-05-29,9700019,"강수림,나병선,박상천,박상천,임복진,임복진,장준익,최두환",,권노갑
012343,140238,기업활동규제완화에관한특별조치법안,상공자원위원회,1993-05-06,대안반영폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012343&ageFrom=14&ageTo=14,김기배의원등 4인 외 163인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012343,,,,대안반영폐기,1993-05-15,,1993-05-07,1993-05-18,9700034,"강신옥,서상목",,김기배
012342,140237,공직자윤리법중개정법률안,정치관계법심의특별위원회,1993-05-04,대안반영폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012342&ageFrom=14&ageTo=14,신상식의원등 9인 외 158인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012342,,,,대안반영폐기,1993-05-20,,1993-05-10,1993-05-20,9700154,"김영일,김중위,남재두,박범진,백남치,성무용,최재욱,하순봉",,신상식
012329,140224,공직자윤리법중개정법률안,정치관계법심의특별위원회,1993-04-20,대안반영폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012329&ageFrom=14&ageTo=14,이부영의원등 10인 외 87인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012329,,,,대안반영폐기,1993-05-20,,1993-05-10,1993-05-20,9700154,"강수림,김원웅,박계동,박상천,박상천,원혜영,이석현,이석현,이협",,이부영
012326,140221,건축물유지관리업법안,건설위원회,1993-04-09,철회,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012326&ageFrom=14&ageTo=14,구자춘의원 외 25인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012326,,,,철회,1993-05-12,,1993-04-14,1993-05-12,9700044,,,구자춘
012304,140202,공직자윤리법중개정법률안,,1993-02-19,철회,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012304&ageFrom=14&ageTo=14,박상천의원등 6인 외 90인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012304,,,,철회,1993-05-12,,,1993-04-22,,"김충현,신순범,이영권,한광옥",,박상천
012306,140201,임시우편단속법폐지법률안,교통체신위원회,1993-02-19,폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012306&ageFrom=14&ageTo=14,정상용의원등 7인 외 88인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012306,,,,,,,1993-02-26,1994-01-10,9700045,"김명규,김영배,이윤수,정균환,한화갑,황의성",,정상용
012305,140200,공직선거의동시실시에관한특례법안,정치관계법심의특별위원회,1993-02-19,대안반영폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012305&ageFrom=14&ageTo=14,박상천의원등 7인 외 89인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012305,,,,대안반영폐기,1994-03-04,,1993-06-28,1994-03-04,9700154,"강수림,김충현,나병선,이원형,조순승",,박상천
012298,140199,지방의회에서의증언·감정등에관한법률안,내무위원회,1993-02-19,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012298&ageFrom=14&ageTo=14,박상천의원등 7인 외 89인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012298,,,,,,,1994-01-14,1996-05-29,9700017,"강수림,김충현,나병선,이원형,조순승",,박상천
012303,140198,지방자치법중개정법률안,정치관계법심의특별위원회,1993-02-19,대안반영폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012303&ageFrom=14&ageTo=14,박상천의원등 7인 외 89인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012303,,,,대안반영폐기,1994-03-04,,1993-05-10,1994-03-04,9700154,"강수림,김충현,나병선,이원형,조순승",,박상천
012300,140197,집회및시위에관한법률중개정법률안,특위,1993-02-19,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012300&ageFrom=14&ageTo=14,박상천의원등 7인 외 89인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012300,,,,,,,1993-05-11,1996-05-29,,"강수림,김충현,나병선,이원형,조순승",,박상천
012307,140196,국회법중개정법률안,국회운영위원회,1993-02-19,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012307&ageFrom=14&ageTo=14,박상천의원등 7인 외 90인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012307,,,,,,,1993-02-26,1996-05-29,9700005,"김명규,이원형,이철,이철,채영석",,박상천
012302,140195,정부투자기관관리기본법중개정법률안,경제과학위원회,1993-02-19,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012302&ageFrom=14&ageTo=14,조홍규의원등 5인 외 90인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012302,,,,,,,1993-02-26,1996-05-29,9700014,"김덕규,신진욱,이기택,조세형",,조홍규
012301,140194,정부조직법중개정법률안,행정경제위원회,1993-02-19,폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012301&ageFrom=14&ageTo=14,이영권의원 외 94인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012301,1994-12-22,1994-12-22,,,1994-12-22,1994-12-09,1993-02-19,1994-12-23,9700182,,수정가결,이영권
012296,140189,노동조합법중개정법률안,환경노동위원회,1993-02-15,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012296&ageFrom=14&ageTo=14,김말룡의원 외 33인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012296,,,,,,,1993-02-18,1996-05-29,9700038,,,김말룡
012293,140188,노동쟁의조정법중개정법률안,환경노동위원회,1993-02-15,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012293&ageFrom=14&ageTo=14,김말룡의원 외 33인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012293,,,,,,,1993-02-18,1996-05-29,9700038,,,김말룡
012295,140187,노동위원회법중개정법률안,환경노동위원회,1993-02-15,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012295&ageFrom=14&ageTo=14,김말룡의원 외 33인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012295,,,,,,,1993-02-18,1996-05-29,9700038,,,김말룡
012290,140186,정부조직법중개정법률안,행정위원회,1993-02-13,수정가결,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012290&ageFrom=14&ageTo=14,김중위의원 외 21인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012290,1993-02-23,1993-02-23,1993-02-22,수정가결,1993-02-20,1993-02-18,1993-02-15,1993-02-23,9700007,,원안가결,김중위
012250,140145,국가유공자예우등에관한법률중개정법률안,보건복지위원회,1992-11-09,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012250&ageFrom=14&ageTo=14,김충조의원 외 93인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012250,,,,,,,1992-11-11,1996-05-29,9700041,,,김충조
012249,140144,1980년해직공무원의보상등에관한특별조치법중개정법률안,행정위원회,1992-11-09,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012249&ageFrom=14&ageTo=14,조홍규의원 외 29인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012249,,,,,,,1992-11-11,1996-05-29,9700007,,,조홍규
012248,140143,과학기술혁신특별조치법안,체신과학기술위원회,1992-11-06,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012248&ageFrom=14&ageTo=14,김채겸의원등 3인 외 30인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012248,,,,,,,1994-06-29,1996-05-29,9700037,"김정남,조홍규",,김채겸
012245,140137,농어업재해대책법중개정법률안,농림수산위원회,1992-11-03,수정가결,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012245&ageFrom=14&ageTo=14,김영진의원등 11인 외 86인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012245,1993-05-17,1993-05-17,1993-05-17,수정가결,1993-05-17,1993-02-18,1992-11-04,1993-05-18,9700028,"김인곤,김장곤,김종완,이규택,이길재,이희천,최락도",원안가결,김영진
012238,140134,법인세법중개정법률안,재무위원회,1992-11-02,폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012238&ageFrom=14&ageTo=14,장재식의원등 10인 외 84인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012238,,,,폐기,1992-11-18,1992-11-03,1992-11-03,1992-11-19,9700011,"김원길,김태식,류준상,박은태,박일,박태영,이동근,최두환,홍영기",,장재식
012239,140133,소득세법중개정법률안,재무위원회,1992-11-02,폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012239&ageFrom=14&ageTo=14,장재식의원등 10인 외 84인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012239,,,,폐기,1992-11-18,1992-11-03,1992-11-03,1992-11-19,9700011,"김원길,김태식,류준상,박은태,박일,박태영,이동근,최두환,홍영기",,장재식
012234,140129,성폭력행위처벌등에관한법률안,법제사법위원회,1992-10-31,대안반영폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012234&ageFrom=14&ageTo=14,변정일의원 외 29인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012234,,,,대안반영폐기,1993-12-16,1992-11-09,1992-11-02,1993-12-17,9700006,,,변정일
012229,140127,삼청교육피해자의보상등에관한특별법안,국방위원회,1992-10-29,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012229&ageFrom=14&ageTo=14,이원형의원 외 94인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012229,,,,,,,1992-11-02,1996-05-29,9700019,,,이원형
012228,140126,교육환경개선특별회계법중개정법률안,교육위원회,1992-10-29,폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012228&ageFrom=14&ageTo=14,박석무의원등 4인 외 91인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012228,,,,폐기,1995-11-20,1992-10-30,1992-10-30,1995-12-01,9700021,"김원웅,장영달,홍기훈",,박석무
012216,140105,기업전문화장려법안,상공자원위원회,1992-10-28,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012216&ageFrom=14&ageTo=14,박은태의원 외 28인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012216,,,,,,,1992-10-30,1996-05-29,9700034,,,박은태
012208,140103,농어가부채경감에관한특별조치법중개정법률안,농림수산위원회,1992-10-27,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012208&ageFrom=14&ageTo=14,김봉호의원등 13인 외 85인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012208,,,,,,,1992-10-30,1996-05-29,9700028,"김영진,김영진,김영진,김영진,김인곤,김장곤,김종완,류인학,이규택,이길재,이희천,최락도",,김봉호
012201,140099,중소기업의경영안정및구조조정촉진에관한특별조치법중개정법률안,상공위원회,1992-10-22,원안가결,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012201&ageFrom=14&ageTo=14,심정구의원 외 21인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012201,1992-11-09,1992-11-09,1992-11-04,원안가결,1992-11-04,1992-11-03,1992-10-24,1992-11-10,9700033,,원안가결,심정구
012204,140098,특수법인등의등기사항에관한특례법안,법제사법위원회,1992-10-22,수정가결,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012204&ageFrom=14&ageTo=14,이인제의원 외 21인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012204,,,,수정가결,1992-11-03,1992-11-03,1992-10-24,1992-11-10,9700006,,,이인제
012156,140048,교육환경개선특별회계법중개정법률안,교육위원회,1992-10-02,폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012156&ageFrom=14&ageTo=14,황인성의원등 9인 외 27인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012156,,,,폐기,1995-11-20,1992-10-30,1992-10-05,1995-12-01,9700021,"김동근,김영수,김인영,김정수,김중위,나웅배,박범진,심명보",,황인성
012150,140044,옥외광고물등관리법중개정법률안,내무위원회,1992-09-30,수정가결,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012150&ageFrom=14&ageTo=14,황윤기의원 외 20인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012150,1992-11-09,1992-11-09,1992-11-06,수정가결,1992-11-06,1992-11-05,1992-10-02,1992-11-10,9700017,,수정가결,황윤기
012146,140042,공직선거의동시실시에관한법률안,내무위원회,1992-09-26,철회,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012146&ageFrom=14&ageTo=14,박상천의원등 4인 외 93인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012146,,,,철회,1993-05-12,,1992-10-06,1993-05-12,9700017,"문희상,장기욱",,박상천
012147,140041,지방의회에서의증언·감정등에관한법률안,내무위원회,1992-09-26,철회,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012147&ageFrom=14&ageTo=14,박상천의원등 4인 외 93인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012147,,,,철회,1993-05-12,,1992-10-05,1993-05-12,9700017,"문희상,장기욱",,박상천
012145,140040,지방자치법중개정법률안,내무위원회,1992-09-26,철회,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012145&ageFrom=14&ageTo=14,박상천의원등 4인 외 93인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012145,,,,철회,1993-05-12,,1992-10-07,1993-05-12,9700017,"문희상,장기욱",,박상천
012134,140029,"""80년대해직예비군중대장의공로금지급에관한특별조치법안",국방위원회,1992-08-06,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012134&ageFrom=14&ageTo=14,황명수의원 외 53인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012134,,,,,,,1992-10-02,1996-05-29,9700019,,,황명수
012132,140027,병역의무의특례규제에관한법률중개정법률안,국방위원회,1992-07-24,수정가결,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012132&ageFrom=14&ageTo=14,서수종의원 외 20인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012132,1992-11-09,1992-11-09,1992-11-06,수정가결,1992-11-05,1992-11-05,1992-10-02,1992-11-10,9700019,,수정가결,서수종
012131,140026,성폭력행위의처벌과피해자보호등에관한법률안,법제사법위원회,1992-07-22,대안반영폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012131&ageFrom=14&ageTo=14,박상천의원 외 95인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012131,,,,대안반영폐기,1993-12-16,1992-11-03,1992-10-02,1993-12-17,9700006,,,박상천
012123,140023,농수산물유통및가격안정에관한법률중개정법률안,농림수산위원회,1992-07-13,수정가결,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012123&ageFrom=14&ageTo=14,신재기의원 외 20인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012123,1993-05-17,1993-05-17,1993-05-17,수정가결,1993-05-17,1993-02-18,1992-10-02,1993-05-18,9700028,,수정가결,신재기
012126,140022,농수산물가공산업육성법안,농림수산위원회,1992-07-13,수정가결,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012126&ageFrom=14&ageTo=14,민태구의원 외 20인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012126,1993-05-17,1993-05-17,1993-05-13,수정가결,1993-05-13,1993-02-18,1992-10-02,1993-05-18,9700028,,수정가결,민태구
012125,140021,농어촌발전특별조치법중개정법률안,농림수산위원회,1992-07-13,수정가결,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012125&ageFrom=14&ageTo=14,이영문의원 외 20인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012125,1993-05-18,1993-05-17,1993-05-17,수정가결,1993-05-17,1993-02-18,1992-10-02,1993-05-18,9700028,,수정가결,이영문
012127,140020,국정감사및조사에관한법률중개정법률안,국회운영위원회,1992-07-13,임기만료폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012127&ageFrom=14&ageTo=14,정시채의원등 2인 외 20인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012127,,,,,,,1992-10-02,1996-05-29,9700005,이긍규,,정시채
012124,140019,부동산소유권이전등기등에관한특별조치법안,법제사법위원회,1992-07-13,수정가결,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012124&ageFrom=14&ageTo=14,김윤환의원등 2인 외 20인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012124,,,,수정가결,1992-11-09,1992-11-03,1992-10-02,1992-11-10,9700006,권해옥,,김윤환
012128,140018,성폭력예방및규제등에관한법률안,법제사법위원회,1992-07-13,대안반영폐기,14,http://likms.assembly.go.kr/bill/billDetail.do?billId=012128&ageFrom=14&ageTo=14,강선영의원등 2인 외 20인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=012128,,,,대안반영폐기,1993-12-16,1992-11-03,1992-10-02,1993-12-17,9700006,주양자,,강선영
